,account_length_norm,number_vmail_messages_norm,total_day_minutes_norm,total_day_calls_norm,total_day_charge_norm,total_eve_minutes_norm,total_eve_calls_norm,total_eve_charge_norm,total_night_minutes_norm,total_night_calls_norm,total_night_charge_norm,total_intl_minutes_norm,total_intl_calls_norm,total_intl_charge_norm,number_customer_service_calls_norm,international_plan_label,voice_mail_plan_label,churn_label
132,0.4710743801652893,0.46153846153846156,0.4042674253200569,0.7515151515151515,0.4042838018741633,0.5104369607570275,0.7588235294117647,0.5104780615586116,0.41721518987341777,0.6514285714285715,0.41755768148565,0.48,0.2,0.4796296296296296,0.1111111111111111,0,1,0
133,0.578512396694215,0.0,0.6176386913229018,0.6666666666666666,0.6176372155287817,0.6721402727525744,0.6529411764705882,0.6722331368696792,0.6417721518987342,0.5885714285714285,0.6420934158694429,0.6000000000000001,0.30000000000000004,0.6,0.0,0,0,0
134,0.2520661157024794,0.0,0.28136557610241825,0.6242424242424243,0.2812918340026774,0.37684386306707485,0.7176470588235294,0.37688277668631304,0.5989873417721518,0.4685714285714286,0.5993247045582443,0.61,0.05,0.6092592592592593,0.1111111111111111,0,0,0
135,0.7603305785123967,0.5961538461538461,0.5399715504978664,0.7636363636363637,0.5399933065595717,0.45449485109935983,0.7823529411764706,0.45448592010478067,0.6703797468354431,0.72,0.670793472144063,0.375,0.15000000000000002,0.3759259259259259,0.1111111111111111,0,1,0
136,0.6074380165289256,0.0,0.5746799431009958,0.6181818181818182,0.5746318607764391,0.6768716949624268,0.7529411764705882,0.6768172888015718,0.6615189873417722,0.5142857142857142,0.6617895329206528,0.545,0.15000000000000002,0.5444444444444444,0.1111111111111111,0,0,0
137,0.3842975206611571,0.7307692307692308,0.48392603129445233,0.7515151515151515,0.4839357429718876,0.5379905371555803,0.6823529411764706,0.5379829731499672,0.2681012658227848,0.41714285714285715,0.2684299380979178,0.6400000000000001,0.2,0.6407407407407407,0.1111111111111111,0,1,0
138,0.12809917355371903,0.0,0.6568990042674253,0.5272727272727272,0.6567938420348058,0.5215697188978569,0.5294117647058824,0.5216110019646366,0.389873417721519,0.3028571428571429,0.3899831176139561,0.315,0.1,0.31481481481481477,0.0,0,0,0
139,0.2768595041322314,0.0,0.6745376955903272,0.6363636363636364,0.6745314591700134,0.6220428611188421,0.6176470588235294,0.6221349050425672,0.2465822784810127,0.4514285714285714,0.24648283624085537,0.66,0.1,0.6592592592592592,0.1111111111111111,0,0,0
140,0.09917355371900827,0.0,0.339402560455192,0.5272727272727272,0.3393574297188755,0.588644586696354,0.5941176470588235,0.5887360838244925,0.6807594936708861,0.49142857142857144,0.6809229037703995,0.525,0.2,0.5259259259259259,0.3333333333333333,0,0,0
141,0.2644628099173554,0.0,0.3322901849217639,0.5272727272727272,0.3323293172690763,0.4979126078485945,0.5470588235294117,0.4980353634577604,0.4617721518987342,0.8571428571428571,0.4620146314012381,0.7050000000000001,0.1,0.7055555555555555,0.1111111111111111,0,0,0
142,0.7355371900826446,0.0,0.6236130867709815,0.5575757575757576,0.6234939759036144,0.4158085165599777,0.7352941176470588,0.41584806810740016,0.619493670886076,0.5942857142857143,0.6195835678109173,0.305,0.25,0.3055555555555555,0.0,0,0,0
143,0.3842975206611571,0.0,0.7186344238975818,0.6303030303030303,0.7185408299866131,0.4703590314500417,0.7352941176470588,0.47053045186640474,0.43265822784810126,0.6057142857142858,0.4327518289251548,0.555,0.35000000000000003,0.5555555555555556,0.2222222222222222,0,0,0
144,0.2520661157024794,0.0,0.4184921763869132,0.5515151515151515,0.41850736278447126,0.5299192875034789,0.6294117647058823,0.529796987557302,0.4941772151898734,0.6571428571428571,0.494091164884637,0.61,0.15000000000000002,0.6092592592592593,0.0,0,0,0
145,0.47520661157024796,0.0,0.49359886201991465,0.5636363636363636,0.4936412315930388,0.5402170887837461,0.44705882352941173,0.5402750491159136,0.5265822784810127,0.64,0.5267304445694991,0.81,0.5,0.8092592592592592,0.3333333333333333,0,0,0
150,0.0743801652892562,0.0,0.5294452347083927,0.593939393939394,0.5294511378848729,0.7077650988032285,0.3352941176470588,0.7079240340537002,0.5417721518987342,0.7257142857142858,0.541924592009004,0.73,0.35000000000000003,0.7296296296296296,0.2222222222222222,0,0,0
151,0.6983471074380165,0.0,0.739402560455192,0.4121212121212121,0.7392904953145917,0.6818814361258001,0.7176470588235294,0.6820563195808775,0.34025316455696203,0.6914285714285714,0.3404614518851998,0.42000000000000004,0.15000000000000002,0.42037037037037034,0.3333333333333333,1,0,0
153,0.43388429752066116,0.0,0.4514935988620199,0.4484848484848485,0.45147255689424365,0.17895908711383243,0.8176470588235294,0.17910936476751801,0.5025316455696203,0.5885714285714285,0.5025323579065841,0.51,0.2,0.5092592592592592,0.1111111111111111,0,0,0
154,0.38016528925619836,0.0,0.772688477951636,0.4303030303030303,0.7725903614457832,0.6384636793765655,0.6352941176470588,0.6385068762278979,0.19569620253164557,0.6914285714285714,0.19583567810917277,0.545,0.15000000000000002,0.5444444444444444,0.2222222222222222,0,0,0
155,0.20661157024793392,0.0,0.6611664295874823,0.6606060606060606,0.661144578313253,0.5215697188978569,0.5588235294117647,0.5216110019646366,0.5853164556962025,0.6114285714285714,0.5852560495216658,0.455,0.15000000000000002,0.45555555555555555,0.1111111111111111,0,0,0
156,0.5330578512396694,0.0,0.503271692745377,0.6606060606060606,0.5031793842034806,0.2524352908433064,0.611764705882353,0.25245579567779963,0.6025316455696202,0.3942857142857143,0.6027011817670231,0.47500000000000003,0.1,0.47592592592592586,0.1111111111111111,0,0,0
157,0.32644628099173556,0.0,0.5971550497866288,0.4484848484848485,0.5970548862115127,0.5430002783189535,0.45294117647058824,0.5428945645055665,0.5270886075949367,0.68,0.5272931907709623,0.44000000000000006,0.2,0.4407407407407407,0.2222222222222222,0,0,0
158,0.3842975206611571,0.0,0.3911806543385491,0.7151515151515152,0.39123159303882193,0.5655441135541329,0.5176470588235293,0.5654878847413228,0.379746835443038,0.7485714285714286,0.3798536859876196,0.67,0.1,0.6703703703703704,0.0,0,0,0
159,0.48347107438016534,0.44230769230769235,0.8236130867709816,0.3151515151515151,0.8236278447121821,0.46367937656554403,0.6529411764705882,0.46365422396856587,0.3015189873417721,0.5028571428571429,0.30163196398424313,0.47500000000000003,0.2,0.47592592592592586,0.1111111111111111,0,1,0
160,0.4793388429752066,0.44230769230769235,0.5635846372688478,0.5212121212121212,0.5635876840696118,0.4926245477317005,0.5058823529411764,0.4927963326784546,0.4569620253164557,0.5257142857142857,0.45694991558806974,0.34,0.30000000000000004,0.34074074074074073,0.1111111111111111,0,1,0
161,0.31818181818181823,0.0,0.4258890469416785,0.7212121212121212,0.4258701472556894,0.5070971333147787,0.6764705882352942,0.5072036673215455,0.6620253164556962,0.72,0.6623522791221159,0.485,0.4,0.48518518518518516,0.0,0,0,0
164,0.25619834710743805,0.0,0.2361308677098151,0.3878787878787879,0.2361111111111111,0.4926245477317005,0.6235294117647059,0.4927963326784546,0.6220253164556961,0.5085714285714286,0.622397298818233,0.65,0.15000000000000002,0.6499999999999999,0.0,0,0,0
165,0.21487603305785125,0.46153846153846156,0.41450924608819345,0.8848484848484849,0.4144912985274431,0.6136932925132201,0.8,0.6136214800261951,0.6326582278481013,0.5485714285714286,0.6330894766460327,0.655,0.25,0.6555555555555556,0.3333333333333333,0,1,0
166,0.2520661157024794,0.0,0.5186344238975819,0.6121212121212121,0.518574297188755,0.9134428054550514,0.5470588235294117,0.9135559921414539,0.620253164556962,0.7485714285714286,0.6207090602138435,0.5599999999999999,0.05,0.5592592592592592,0.2222222222222222,0,0,0
167,0.39669421487603307,0.0,0.620199146514936,0.5212121212121212,0.6201472556894244,0.512106874478152,0.5529411764705883,0.5121152586771448,0.6088607594936709,0.6285714285714286,0.6088913899831176,0.32000000000000006,0.4,0.32037037037037036,0.3333333333333333,0,0,0
168,0.4297520661157025,0.0,0.4,0.6606060606060606,0.3999330655957162,0.4970776509880322,0.3,0.4970530451866405,0.549367088607595,0.4742857142857143,0.5492402926280248,0.34,0.15000000000000002,0.34074074074074073,0.2222222222222222,0,0,0
169,0.6446280991735538,0.0,0.4344238975817923,0.6363636363636364,0.4344042838018742,0.716671305315892,0.47058823529411764,0.7167648984937788,0.5015189873417721,0.5314285714285715,0.5014068655036579,0.47000000000000003,0.2,0.4703703703703703,0.1111111111111111,0,0,0
170,0.26859504132231404,0.6923076923076923,0.3035561877667141,0.46060606060606063,0.3035475234270415,0.5839131644865015,0.45294117647058824,0.5838244924688932,0.48202531645569624,0.6685714285714286,0.4822734946539111,0.605,0.1,0.6055555555555555,0.1111111111111111,0,1,0
171,0.5,0.0,0.6935988620199147,0.593939393939394,0.693607764390897,0.23350960200389645,0.4235294117647059,0.233464309102816,0.45518987341772155,0.48,0.45526167698368036,0.685,0.4,0.6851851851851852,0.2222222222222222,0,0,0
172,0.15289256198347106,0.0,0.5530583214793742,0.5696969696969697,0.553045515394913,0.5196214862232117,0.5588235294117647,0.5196463654223968,0.5653164556962026,0.5142857142857142,0.5655599324704559,0.54,0.25,0.5407407407407407,0.3333333333333333,0,0,0
173,0.43388429752066116,0.0,0.6085348506401138,0.5757575757575758,0.608433734939759,0.4227664903979961,0.4117647058823529,0.4227242960052391,0.6584810126582279,0.7085714285714285,0.6584130557118739,0.61,0.25,0.6092592592592593,0.3333333333333333,0,0,0
174,0.40495867768595045,0.0,0.6179231863442389,0.6787878787878788,0.6178045515394913,0.6866128583356526,0.5235294117647059,0.6866404715127702,0.5724050632911393,0.5085714285714286,0.5723128868880135,0.79,0.35000000000000003,0.7907407407407406,0.3333333333333333,0,0,0
175,0.40495867768595045,0.0,0.6859174964438123,0.43636363636363634,0.6859103078982597,0.4330642916782632,0.5764705882352941,0.4332023575638507,0.47645569620253164,0.6228571428571429,0.47664603263927974,0.58,0.5,0.5796296296296296,0.1111111111111111,0,0,0
177,0.38016528925619836,0.0,0.510099573257468,0.5636363636363636,0.5100401606425703,0.4970776509880322,0.5764705882352941,0.4970530451866405,0.570126582278481,0.7485714285714286,0.570061902082161,0.5750000000000001,0.30000000000000004,0.5759259259259258,0.3333333333333333,0,0,0
178,0.49173553719008267,0.0,0.5120910384068279,0.48484848484848486,0.5120481927710844,0.6239910937934873,0.4823529411764706,0.6240995415848068,0.6718987341772151,0.52,0.6719189645469893,0.23500000000000001,0.35000000000000003,0.23518518518518516,0.3333333333333333,0,0,0
180,0.3305785123966942,0.0,0.5223328591749644,0.703030303030303,0.5222556894243642,0.4247147230726412,0.5764705882352941,0.42468893254747875,0.5372151898734177,0.5657142857142857,0.5374226223972989,0.61,0.30000000000000004,0.6092592592592593,0.3333333333333333,0,0,0
181,0.5206611570247934,0.42307692307692313,0.4722617354196302,0.6909090909090909,0.4722222222222222,0.4856665738936821,0.6058823529411764,0.48559266535690904,0.62,0.38857142857142857,0.6201463140123804,0.51,0.30000000000000004,0.5092592592592592,0.1111111111111111,0,1,0
182,0.2644628099173554,0.0,0.3871977240398293,0.6787878787878788,0.3872155287817938,0.759532424158085,0.5647058823529412,0.7596594629993452,0.5574683544303797,0.5942857142857143,0.5576814856499719,0.22000000000000003,0.1,0.22037037037037036,0.1111111111111111,0,0,0
183,0.14049586776859507,0.0,0.4247510668563301,0.6848484848484848,0.4246987951807229,0.6740885054272195,0.7176470588235294,0.6741977734119189,0.4412658227848102,0.5942857142857143,0.44119302194710186,0.44500000000000006,0.30000000000000004,0.4444444444444444,0.2222222222222222,0,0,0
184,0.359504132231405,0.0,0.18605974395448083,0.5878787878787879,0.1860776439089692,0.4681324798218758,0.44705882352941173,0.46823837590045847,0.5974683544303797,0.6457142857142857,0.5976364659538548,0.6900000000000001,0.05,0.6907407407407407,0.2222222222222222,0,0,0
186,0.5041322314049587,0.0,0.588620199146515,0.5151515151515151,0.588520749665328,0.6810464792652379,0.4588235294117647,0.6810740013097578,0.5607594936708861,0.7771428571428571,0.5610579628587508,0.385,0.1,0.3851851851851852,0.3333333333333333,0,0,0
187,0.5165289256198348,0.5192307692307693,0.5297297297297298,0.4727272727272727,0.5296184738955823,0.5276927358753131,0.48823529411764705,0.5278323510150623,0.19367088607594937,0.7942857142857143,0.1935846933033202,0.48,0.15000000000000002,0.4796296296296296,0.2222222222222222,0,1,0
188,0.18181818181818182,0.42307692307692313,0.5593172119487909,0.509090909090909,0.5592369477911647,0.8716949624269411,0.5411764705882353,0.8716437459070073,0.41341772151898737,0.6171428571428571,0.413618458075408,0.5950000000000001,0.15000000000000002,0.5944444444444444,0.0,0,1,0
189,0.38016528925619836,0.0,0.887624466571835,0.6606060606060606,0.8875502008032128,0.36014472585583074,0.5882352941176471,0.36018336607727575,0.5508860759493671,0.4228571428571429,0.5509285312324141,0.525,0.1,0.5259259259259259,0.0,1,0,1
190,0.25619834710743805,0.6923076923076923,0.566145092460882,0.6666666666666666,0.5660977242302543,0.8107431116059003,0.6529411764705882,0.810740013097577,0.500253164556962,0.5257142857142857,0.5002813731007316,0.55,0.30000000000000004,0.55,0.1111111111111111,1,1,0
191,0.4090909090909091,0.0,0.5778093883357042,0.5818181818181818,0.5778112449799196,0.6039521291399944,0.7411764705882353,0.6041257367387034,0.4579746835443038,0.6971428571428572,0.4580754079909961,0.675,0.1,0.6759259259259258,0.3333333333333333,0,0,0
192,0.21487603305785125,0.0,0.48022759601706977,0.5878787878787879,0.4802543507362784,0.6131366546061786,0.5117647058823529,0.6132940406024886,0.3906329113924051,0.6457142857142857,0.3905458638154193,0.545,0.1,0.5444444444444444,0.0,0,0,0
193,0.3760330578512397,0.0,0.49246088193456616,0.8484848484848485,0.4924698795180723,0.6688004453103256,0.6176470588235294,0.668958742632613,0.590379746835443,0.6685714285714286,0.590320765334834,0.45,0.25,0.45,0.1111111111111111,1,0,0
195,0.4504132231404959,0.7692307692307693,0.5763869132290185,0.6242424242424243,0.5763052208835341,0.33064291678263286,0.7529411764705882,0.33071381794368043,0.5946835443037974,0.56,0.5948227349465391,0.45,0.45,0.45,0.2222222222222222,0,1,0
196,0.4504132231404959,0.0,0.21194879089615934,0.7090909090909091,0.21201472556894244,0.5588644586696354,0.5764705882352941,0.5589390962671906,0.48658227848101265,0.5771428571428572,0.48677546426561624,0.49000000000000005,0.35000000000000003,0.4907407407407407,0.3333333333333333,0,0,0
198,0.5661157024793388,0.0,0.6264580369843528,0.5393939393939394,0.626338688085676,0.24575563595880875,0.7352941176470588,0.24590700720366734,0.49443037974683546,0.4514285714285714,0.49465391108610013,0.645,0.25,0.6444444444444444,0.0,0,0,0
199,0.5619834710743802,0.0,0.38435277382645805,0.5757575757575758,0.38437081659973227,0.3732257166713053,0.6,0.3732809430255403,0.5648101265822785,0.46285714285714286,0.5649971862689926,0.6150000000000001,0.1,0.6148148148148147,0.2222222222222222,1,0,1
200,0.34710743801652894,0.0,0.6401137980085349,0.4909090909090909,0.6400602409638554,0.49234622877817974,0.37058823529411766,0.4924688932547479,0.49189873417721525,0.6285714285714286,0.4918401800787845,0.355,0.1,0.3555555555555555,0.3333333333333333,0,0,0
201,0.08677685950413223,0.0,0.3137980085348506,0.6484848484848484,0.3137550200803213,0.4634010576120233,0.5470588235294117,0.46332678454485926,0.5121518987341772,0.5485714285714286,0.5120990433314575,0.47500000000000003,0.25,0.47592592592592586,0.0,0,0,0
202,0.4380165289256199,0.7115384615384616,0.17069701280227598,0.6181818181818182,0.17068273092369476,0.2844419704981909,0.47058823529411764,0.28454485920104783,0.6627848101265823,0.6057142857142858,0.662915025323579,0.555,0.15000000000000002,0.5555555555555556,0.0,0,1,0
203,0.20661157024793392,0.0,0.611095305832148,0.5696969696969697,0.6111111111111112,0.41664347342053987,0.3411764705882353,0.41650294695481344,0.7174683544303797,0.37714285714285717,0.7175014068655037,0.51,0.25,0.5092592592592592,0.0,0,0,0
208,0.39669421487603307,0.0,0.4088193456614509,0.7090909090909091,0.4088018741633199,0.7598107431116058,0.4823529411764706,0.7599869024230518,0.4513924050632912,0.46285714285714286,0.45132245357343836,0.545,0.15000000000000002,0.5444444444444444,0.0,1,0,0
210,0.44214876033057854,0.0,0.39431009957325747,0.7393939393939394,0.394243641231593,0.47954355691622597,0.6882352941176471,0.47969875573018994,0.5863291139240506,0.5257142857142857,0.586381541924592,0.49000000000000005,0.15000000000000002,0.4907407407407407,0.1111111111111111,0,0,0
211,0.4669421487603306,0.0,0.24096728307254625,0.7151515151515152,0.24096385542168675,0.6955190648483162,0.5058823529411764,0.6954813359528488,0.489620253164557,0.5428571428571428,0.4895891952729319,0.7250000000000001,0.4,0.7259259259259259,0.1111111111111111,0,0,0
212,0.3760330578512397,0.0,0.17809388335704127,0.6727272727272727,0.178045515394913,0.5026440300584469,0.7411764705882353,0.502619515389653,0.5612658227848101,0.45714285714285713,0.5616207090602139,0.52,0.1,0.5203703703703704,0.1111111111111111,1,0,1
213,0.23966942148760334,0.0,0.4415362731152205,0.47878787878787876,0.44143239625167335,0.6548844976342889,0.7235294117647059,0.6548788474132285,0.4288607594936709,0.45714285714285713,0.4288126055149128,0.435,0.2,0.4351851851851852,0.1111111111111111,0,0,0
214,0.09504132231404959,0.4807692307692308,0.4691322901849218,0.6666666666666666,0.46904283801874164,0.5825215697188978,0.6176470588235294,0.5825147347740668,0.5853164556962025,0.3142857142857143,0.5852560495216658,0.335,0.45,0.3351851851851852,0.1111111111111111,0,1,0
215,0.6198347107438017,0.0,0.3826458036984353,0.5333333333333333,0.38269745649263726,0.3982744224881714,0.6588235294117647,0.398166339227243,0.5668354430379747,0.3485714285714286,0.5672481710748453,0.77,0.05,0.7703703703703704,0.1111111111111111,0,0,0
